"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"
"786"	"chr6"	31921004	31921105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7334.09741908132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6808.3950816513	4599.41272066318	8607.17322137688
"787"	"chr1"	31932564	31932665	0	0	0	0	0	0	0	0	0	0	0	8327.38925774004	7670.53839474256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"788"	"chr10"	31942981	31943082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"789"	"chr5"	31981590	31981691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"790"	"chr3"	32004243	32004344	0	7361.81083987748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6480.31703360811	0	0	0	0	0	0	0	7946.59406982418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"791"	"chr18"	32050024	32050125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7219.71515251426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4606.86005184405	0	0	0	0	0	0	0	0
"792"	"chr12"	32051662	32051780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4436.15729011881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"793"	"chr9"	32071642	32071743	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"794"	"chr6"	32083126	32083227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10912.3919238288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10540.7119059996	0	0	0	0	0	0	0	0	0	0	0	0	0	465.466406016162	0	0	0	0	0	0	0	0	0	0	0	0	0
"795"	"chr1"	32138987	32139088	0	9656.40123152459	0	0	0	0	0	0	0	0	8428.02132341454	0	3417.56661151554	0	0	14790.7702803998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2124.8767279412	0	0	0	0	0	2907.65962916639	8802.37945900069	0	0	0	0	0	0	0	0	0	0	0	0	0	4684.70785651656	0	0	0	0	0	0	0	0	0	0	0	5305.71504709296	0	0	0	0	0	0	0	0	0	0
"796"	"chr2"	32166010	32166111	0	0	0	0	0	0	0	1105.66322892846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8467.20101547028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"797"	"chr11"	32173569	32173670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8426.65439383823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"798"	"chr13"	32206548	32206649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2446.08029335534	0	1850.91520451173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3813.07393554739	0	0	0
"799"	"chr7"	32207180	32207281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21421.2393468936	0	0	3051.19041112868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3642.6335293662	0	0	0	0	0	0	0	0
"800"	"chr17"	32222731	32222832	0	0	0	0	0	0	0	9247.36518741186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"801"	"chr18"	32308972	32309073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7056.00084622682	0	6676.51555913828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"802"	"chr20"	32325984	32326085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8581.41902023602	9768.83612528488	0	4658.11522155854	8426.65439383823	0	0	0	0	0	0	0	0	10891.3233762323	8157.60062628054	0	0	0	0	0	7526.4009026413	0	0	0	0	0	0	0	9346.18652795382	0	0	6046.14387038289	0	0	0	0	0	0	0	0	4383.38692155738	0	0	0	0	0	0	0	0	0	0	0
"803"	"chr10"	32332351	32332452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9346.18652795382	0	0	0	0	0	0	0	9554.44120050168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"804"	"chr22"	32378805	32378919	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2092.81849401119	0	0	0	0	0	0	0	0	0	0	0	2130.58934216877	0	0	0	0	0	0	0	0	0	0	2275.96164200336	0	0	0	0	0	0	0	0	0	0	2068.72059722665	0	0	0	0	0	0
"805"	"chr21"	32442967	32443068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"806"	"chr3"	32469960	32470061	0	0	0	0	0	0	0	0	0	0	9153.0124049978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"807"	"chr20"	32485362	32485463	0	0	0	0	0	0	0	0	0	0	0	0	0	4347.02984184091	0	0	0	0	0	0	0	4004.68741461282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"808"	"chr3"	32502164	32502265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6712.19903563202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7633.25663635639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"809"	"chr18"	32531392	32531493	0	0	0	0	0	0	0	0	0	0	9153.0124049978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6190.15358434252	0	0	0	0	0	0	0	0	0	0	0	8950.29544779679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2862.49659415142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"810"	"chr20"	32579143	32579244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"811"	"chr18"	32612765	32612866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4078.2981482269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1977.86872872786	0	0	0	5500.5678860648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"812"	"chr1"	32651064	32651165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8802.37945900069	0	0	0	0	9502.08113958215	0	0	0	0	0	6286.89905503358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8330.08262300438	0	0	0	0	0
"813"	"chr22"	32700373	32700474	0	0	0	9248.52391882525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7269.77346322016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"814"	"chr5"	32710139	32710240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4045.44048516459	0	0	0	0	0	3917.92259950795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"815"	"chr21"	32728360	32728461	0	0	6214.51564405392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540.16030463823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"816"	"chr15"	32730862	32730963	0	0	0	0	3728.70938642656	0	0	0	0	0	0	0	2354.32366571071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7115.95460209288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2515.00621280785	0	0	7906.58935452145
"817"	"chr17"	32818201	32818302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"818"	"chr13"	32829992	32830093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9170.60966401194	0	0	0	0	0	0	0	0	0	0	0	0	1230.07549505964	0
"819"	"chr12"	32897160	32897261	0	0	0	9248.52391882525	0	0	10803.6641554947	10151.9987383533	0	8872.49011394292	0	8327.38925774004	0	0	0	0	0	0	0	0	0	0	0	0	0	5522.69540906584	0	0	0	0	0	0	0	0	0	14882.0665981789	0	0	0	8157.60062628054	0	9742.73487291241	0	0	0	9502.08113958215	9988.2370800857	6676.51555913828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2142.72560550634	0	0	0	0	0	0	0	0
"820"	"chr20"	32902668	32902769	0	6118.90771106862	0	0	5354.04424718625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"821"	"chr9"	32904350	32904451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7186.00560101961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"822"	"chr19"	32928948	32929049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10912.3919238288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.5444125812294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"823"	"chr6"	32941033	32941134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2568.53347959573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"824"	"chr6"	32947937	32948038	0	0	0	0	0	0	0	0	0	8257.56505654155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6325.12493333861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8361.24665745756	0	0	0	0	2814.74158004046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"825"	"chr1"	32989202	32989303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6355.86808397149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"826"	"chr12"	33021460	33021561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4532.544956628	0	0	0	0	3703.08615337873
"827"	"chr11"	33039425	33039526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9170.60966401194	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"828"	"chr11"	33039875	33039976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9278.6819771487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5525.51977655349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8194.05249980152	0	0	0
"829"	"chr10"	33116338	33116439	0	0	0	0	0	6883.771174951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9569.23606707069	0	0	0	0	0	0	0	0	0	0
"830"	"chr2"	33134467	33134568	0	0	0	0	0	0	0	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8632.98718119227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9070.54415705466	0	0	0	0	0	0
"831"	"chr6"	33200146	33200247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3691.78775615092	0	0	0	6641.51962284839	0	0	0	0	0	0	6542.26994612257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"832"	"chr21"	33230325	33230426	0	0	0	0	0	0	5348.34859182372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9768.83612528488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"833"	"chr6"	33248441	33248542	0	0	0	0	6788.1632419657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6788.1632419657	0	0	0	0	0	0	0	0	0	0	8772.6420665267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"834"	"chr13"	33279981	33280082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"835"	"chr6"	33317455	33317556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4719.36151411992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"836"	"chr21"	33324817	33324918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10809.6157434416	0	9447.7955198226	0	0	0	7550.11947951532	6826.89161682707	9295.57049745641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7338.24088007551	7713.68804204866	11832.636485979	0	0	0	7106.9293665585	0	0	0	0	5894.99027362351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"837"	"chr13"	33365404	33365505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"838"	"chr11"	33371249	33371350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3250.66972150008	0	0	0	0	0	0	10891.3233762323	0	0	0	0	0	0	0	0	0	0	0	0	0	6881.37535617563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7391.03873943737	0	0	0	0	0	0	0
"839"	"chr6"	33410810	33410911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11403.6163491447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8112.9232671303	0	0	0
"840"	"chr8"	33422719	33422820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"841"	"chr1"	33455929	33456030	0	0	0	0	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8157.60062628054	0	19485.4697458248	0	0	0	9502.08113958215	0	6676.51555913828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9564.0997257256	0	0	0	0	0	0	0	0	0	0	0	0
"842"	"chr20"	33477545	33477646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1610.66349643603	0	0	8672.15212093813	0	0	0	0	0	0	0
"843"	"chr18"	33495452	33495553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9460.20612514839	0	0	0	0	0	0	0	0	0	0	0	8124.5765794465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8306.92299272455
"844"	"chr8"	33513364	33513465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7633.25663635639	0	0	7413.13220537391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"845"	"chr9"	33658057	33658158	0	0	0	0	0	0	0	10151.9987383533	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	6420.21315675636	0	0	0	0	0	0	0	0	8550.55738358513	0	0	0	0	0	0	0	0	0	1394.43634993931	0	0	10473.0234202537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"846"	"chr9"	33658972	33659073	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	7670.53839474256	0	0	0	0	0	0	0	0	0	0	6826.89161682707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1401.16773371087
"847"	"chr13"	33697171	33697313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8022.47317648889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"848"	"chr12"	33721785	33721886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9447.7955198226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8636.59573296384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"849"	"chr14"	33781467	33781568	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9656.40123152459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"850"	"chr10"	33801863	33801964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10912.3919238288	0	0	0	0	0	0	0	0	9768.83612528488	0	0	0	0	0	0	0	0	7441.03329908946	0	0	9597.30475727529	8157.60062628054	8802.37945900069	9742.73487291241	0	0	0	9502.08113958215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7082.2530078529	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"851"	"chr11"	33802346	33802447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"852"	"chr6"	33815956	33816057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6826.89161682707	0	0	0	0	0	8426.65439383823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9988.2370800857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6155.11368487632	0	0	6486.87102712547	0	0	0	0	0	0	0	0	0
"853"	"chr15"	33915763	33915864	0	0	0	0	0	0	0	0	0	7466.94712559694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2116.47459989519	0	0	0	0	2283.88150763903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5992.67562203079	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"854"	"chr10"	33940152	33940253	0	0	0	0	0	0	0	0	0	0	0	0	607.567397603531	0	0	0	856.207187599559	864.347875154986	748.340239194065	0	0	0	0	540.74389044189	736.282811679909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1552.44953471824	0	0	0	0	0	0	0	0	0	0	0
"855"	"chr11"	34045119	34045220	0	0	0	0	0	0	5241.38161998725	4925.22711068134	0	4304.47540180959	4440.57037469746	4040.02053097875	0	4437.59296354593	0	0	0	0	0	4020.06866446356	0	0	0	0	0	0	0	0	4335.27555273797	0	0	0	0	0	0	0	4451.82182312038	0	0	0	0	0	0	0	0	0	0	1520.39463227749	0	0	0	0	0	0	0	0	0	5514.864816624	0	0	0	0	7354.64735430842	0	0	0	9569.23606707069	0	0	0	0	0	0	0	0	0	0
"856"	"chr9"	34049394	34049495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9768.83612528488	0	0	0	0	0	0	0	0	2652.2494927421	0	0	0	0	0	0	0	5806.82486667999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9953.26550243888	898.073678916312	0	0	0	0	0	0
