"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"
"595"	"chr1"	24724979	24725080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8882.68164066954	0	0	10672.3671296007	0	0	0	8949.35143941264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8353.61353536941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"596"	"chr22"	24894592	24894693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13382.5464179982	0	0	0	0	0	0	0	0	0	0	0	0	0	7931.91045552796	0	0	0	0	0	0	0	0	0	0	0	0	0
"597"	"chr4"	24912906	24913007	7931.92396703529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6900.76209631037	0	0	0	0	0	0	0	0	0	0	0	0	0
"598"	"chr4"	24913011	24913112	6832.44935774437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7303.33703582159	3810.71679419102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8011.22956008316	0	0	0	0	0	0	0	0	0	0	0	0	0
"599"	"chr2"	24919817	24919918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"600"	"chr4"	24973514	24973615	0	1211.05503824601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4253.25792835018	7931.92396703529	0	0	1348.42477743839	0	0	0	0	0	0	0	0	0	0	0	0	0
"601"	"chr1"	25012342	25012443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"602"	"chr2"	25079062	25079163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"603"	"chr16"	25118702	25118803	0	0	6596.84765575346	0	0	0	0	8961.45579665812	0	4619.17977240592	0	0	5813.73936983706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8188.98715348251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"604"	"chr22"	25131724	25131825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8188.98715348251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"605"	"chr12"	25135789	25135890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2759.28167808449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6182.15459526469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7429.6221087619	0	16234.0229726177	0	0	0	0	0	0	0
"606"	"chr4"	25160713	25160814	0	0	0	0	0	0	0	0	5658.01759671191	0	0	0	0	0	0	0	0	0	0	5564.96952428351	0	0	0	0	0	2540.77046393044	0	0	0	8922.25875175837	0	0	0	0	0	0	0	7060.97655856304	5893.69237969323	0	0	0	7345.85428378372	0	0	0	0	16916.8328408445	15449.2317614701	0	0	4303.64332403115	0	7853.39006637165	0	0	7931.91045552796	9475.16702681461	0	0	0	5558.33456461307	33820.8811929877	5785.05520694685	0	0	0	0	0	0
"607"	"chr8"	25184617	25184718	3691.09333119095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6052.98136292797	0	5968.31843787715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2122.81549344798	0	0	5458.49169417411	0
"608"	"chr6"	25288277	25288378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6323.35384561029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4453.32850259837	0	0	0	0	0	0	0	0	0	0	0	0
"609"	"chr20"	25310006	25310107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6277.48900276878	6989.16692763871	0	0	0	0	14614.8731324432	0	0	0	0	0	5018.45490674566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"610"	"chr3"	25467517	25467618	0	7195.09169782173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"611"	"chr22"	25475598	25475742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9634.77588089193	5023.93082053496	0	0	0	4660.94530961245	11470.5410851577	5387.64796373517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"612"	"chr1"	25478789	25478890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1740.29398096386	0	0	0	0	0	0	0	0	0	2984.15921893461	0	0	0	0	0	4565.89050587448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"613"	"chr7"	25568603	25568704	0	0	0	0	0	0	0	0	0	3292.88062983525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6895.76201410053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"614"	"chr8"	25615906	25616007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11933.4444409076	0	0	0	0	0	0	0	0	0	0	0	0	0	10258.0929643261	0	4294.64948572379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1368.28701734077	0	0	0
"615"	"chr13"	25659048	25659149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"616"	"chr13"	25678413	25678514	0	0	4397.89843717162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3815.19703737483	0	0	0	0	0	0	0	0	0	0
"617"	"chr13"	25771326	25771427	0	0	0	2434.55092057275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	951.829254662394	0	0	0	0	0	34159.0900049173	0	0	0	0	0	0	0
"618"	"chr12"	25776150	25776251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4599.34837826791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7620.76309577489	0	0	0	0	0	0	0	0	0	0	0	0	0	7931.92396703529
"619"	"chr3"	25783079	25783180	0	0	0	0	0	0	0	0	0	0	0	0	0	2040.43811804389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1285.82139600986	0	0	0	811.653324624519	942.366069137246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13149.024049321	0	0	0	0	0	0	0	0	0	0	0
"620"	"chr6"	25788621	25788722	0	0	7931.92396703529	0	0	3124.25275973681	0	0	2857.01878646129	2332.45711280132	0	0	0	0	4886.22797161376	0	0	0	3487.01104234131	1818.25736931854	0	0	4804.38866747856	0	4151.40984284855	1949.89361185359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34159.0900049173	0	0	0	0	0	0	0
"621"	"chr12"	25792145	25792246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9514.57363558546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4264.55019873889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"622"	"chr22"	25930774	25930875	0	0	0	0	0	0	0	0	0	0	0	1538.80934388442	0	0	0	0	0	0	0	0	0	0	0	0	0	1063.57833373832	0	0	0	0	0	0	0	0	6528.19879081856	0	0	0	0	0	0	0	0	0	0	30820.0870244137	0	0	0	0	0	0	0	0	0	0	7376.67672364156	0	0	0	0	0	0	0	0	0	0	0	0	0
"623"	"chr2"	25991697	25991798	0	0	0	0	0	6187.2456614335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.5305057615165	0	0	0	0	0	0	0	0	0	0	0	0	3926.69503318186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"624"	"chr4"	26022466	26022567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7931.92396703529	0	0	8011.22956008316	0	0	0	0	0	0	0	0	0	0	0	0	0
"625"	"chr21"	26023125	26023226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"626"	"chr12"	26097182	26097283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"627"	"chr1"	26169806	26169907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8353.61353536941	0	1305.45540374974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"628"	"chr6"	26197346	26197447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5805.98853097525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6276.2726134945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5498.6827842615	0	0	0	0	0	0	0	0	0	0	0
"629"	"chr2"	26244352	26244453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6691.27320899177	0	0	0	0	0	7071.29015948304	0	0	0	0	0	3967.08406867797	4730.12881807053	0	0	0	0	3972.27320666823	0	0	0	0	0	0	0	0	0
"630"	"chr6"	26249924	26250025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8500.49809415992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"631"	"chr8"	26295056	26295157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8342.99936592414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"632"	"chr12"	26319555	26319656	0	7123.8531661602	4712.03403982616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14470.1714182608	6991.06589956743	0	0	0	0	0	0	0	0	0	0	0	0	0	3025.33342580535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"633"	"chr14"	26394262	26394363	0	0	0	8560.19517232852	0	0	0	0	0	0	0	0	0	0	0	0	0	6527.32637622455	2958.67603592596	0	0	7758.91879065784	0	0	8177.01938744167	0	0	0	0	0	12554.9780055376	9050.07512424745	0	0	0	0	14614.8731324432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12073.1948089341	0	0	0	0	0	0	0	0	0	0	0
"634"	"chr7"	26398629	26398730	0	0	6989.51715907164	6989.51715907164	0	0	0	16371.8903976772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4651.71571493931	11447.8271424133	5376.97935390526	0	0	0	0	5655.95543813883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"635"	"chr6"	26421435	26421536	0	0	0	0	0	0	0	0	0	4619.17977240592	0	1923.51167985553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10822.3300830938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"636"	"chr8"	26449591	26449692	0	0	0	0	0	0	0	0	0	0	2456.77526980725	0	0	0	0	0	0	636.81232938778	0	0	5070.05875937918	0	0	0	0	0	0	0	0	0	6277.48900276878	0	3731.41174856079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"637"	"chr2"	26478088	26478189	0	0	0	0	0	0	0	0	0	3795.95961494826	0	0	0	0	0	0	0	0	0	0	0	0	10362.4069298352	0	0	0	0	0	8754.52642841505	17268.8879066104	6277.48900276878	0	0	9497.72268996876	7014.34125396411	0	0	7060.97655856304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"638"	"chr13"	26496803	26496904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"639"	"chr14"	26532064	26532205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"640"	"chr6"	26556738	26556839	0	0	0	0	0	0	0	0	5658.01759671191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"641"	"chr14"	26597935	26598036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42641.4902666382	0	0	691.756646036401	0	0	0	379.003181734221	706.805105973528	0	0	713.871940997597	0	0	0	0	0	0	0	0	0	0	0	0	0
"642"	"chr14"	26598117	26598218	0	0	0	0	0	0	0	14648.5335137112	0	4619.17977240592	0	0	0	0	5805.98853097525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4644.12270230249	0	0	0	0	0	4303.64332403115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"643"	"chr6"	26607605	26607706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7052.59389986618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"644"	"chr18"	26621496	26621597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8044.09365336215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"645"	"chr13"	26698793	26698894	0	0	0	0	0	0	0	0	0	0	0	12079.6533494694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6965.97290069093	0	0	0	8500.49809415992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4935.42543727367	0	0	0	0	0
"646"	"chr8"	26764296	26764397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"647"	"chr12"	26832556	26832657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055.36811572206	13411.4569058938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2434.44567860455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12073.1948089341	5504.78429678124	7429.6221087619	0	0	0	0	0	0	0	0	0
"648"	"chr4"	26860298	26860399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1432.8277411207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8500.49809415992	0	0	0	0	0	0	0	0	0	0	0	0	441.363689629721	0	0	0	0	0	0	0	0	0
"649"	"chr2"	26978217	26978318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"650"	"chr12"	27022729	27022830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6729.56370038808	0	0	0	0	3752.16744542242	0	7532.46125684012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"651"	"chr2"	27033089	27033190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6831.4154822632	0	0	0	0	0	0	0	0	7148.15200904255	0	0	0	0	7931.92396703529	0	0	0	1610.77839455686	0	0	0	0	0	0	0	0	0	0	0	0
"652"	"chr7"	27096035	27096136	0	0	0	0	0	0	0	0	0	0	0	0	0	7106.35344560825	5346.1082512945	0	0	3184.06164693488	9404.3631142039	0	0	0	0	0	0	0	2324.41416205372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6764.00443952421	6414.21267093379	0	0	4204.23581234023	7827.19131442516	7148.15200904255	0	0	3962.76068450427	3916.36621125347	7303.65276172619	0	0	7376.67672364156	0	0	4850.7505189465	0	0	0	0	0	0	0	0	3659.67056768698	0
"653"	"chr16"	27109781	27109882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7825.52767892201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8353.61353536941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"654"	"chr7"	27130434	27130535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10672.3671296007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6972.80094257048	0	0	0	38419.5605372723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"655"	"chr7"	27143636	27143737	0	0	0	0	0	0	0	0	0	1417.76804895485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6736.54556073808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"656"	"chr7"	27150635	27150736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5162.89326603098	0	0	0	0	0	0	0	0	0	0	0	0	26625.1154096314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4303.64332403115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"657"	"chr2"	27174825	27174926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5492.50634097071	0	0	5552.9214983669	5300.64749064989	6500.05525599704	0	0	0	5346.15257273138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42641.4902666382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"658"	"chr7"	27179871	27179972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2896.74120622502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"659"	"chr6"	27188707	27188808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"660"	"chr22"	27197065	27197166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"661"	"chr9"	27276576	27276677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7526.79515284099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"662"	"chr6"	27280687	27280788	0	0	0	0	2984.28822521821	2327.87460528948	0	0	2128.75909579047	1737.9092212995	0	0	2187.34748567908	2673.67753398855	2184.43132848355	0	0	0	0	0	0	0	3579.74057576125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"663"	"chr13"	27284248	27284349	0	7195.09169782173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7822.08015907081	0	0	0	0	0	0	0	0	0	0	4565.89050587448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"664"	"chr9"	27333355	27333456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"665"	"chr22"	27345926	27346027	0	0	0	0	0	0	0	0	0	0	2688.54652167542	0	0	0	0	0	0	0	0	11129.939048567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.2963258020861	0	0	0	0
"666"	"chr13"	27374815	27374916	0	0	7931.92396703529	0	0	0	0	3791.38514472525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5731.50546515137	0	0	0	0	0	0	0	9497.72268996876	0	0	0	0	0	0	0	0	5527.57352047274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"667"	"chr11"	27472811	27472912	0	0	3062.82212588185	0	0	0	2435.88197166353	3360.54592373374	0	4619.17977240592	1900.52426531897	3000.67822057462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3813.85309752354	0	0	0	0	0	0	0	0	0	7566.22670365795	0	0	0	0	0	0	0	9267.401521838	0	0	0	0	0	0	0	0	0	9756.24986031357	0	0	0	0	0	0	0	0	0	0	0	0	0
"668"	"chr6"	27478882	27478983	0	0	0	0	0	12374.491322867	0	0	2072.73911958546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800.11782810468	0	1322.36135622352	1576.70960602056	0	0	0	0	1324.09106888693	0	0	5163.006259964	0	0	0	0	0	0
"669"	"chr6"	27505690	27505791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9472.7562739083	0	0	0
"670"	"chr17"	27569410	27569511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2414.37146832393	0	0	0	0	0	0	0	2166.68508532918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
